"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"327","org.apache.tools.ant.types.resources.selectors.Not","0","0","4","0","0","0","0","0","0","0","4","0","35","0","1","0","0","0","0","0.125"
"328","org.apache.tools.ant.taskdefs.Available","0","0","22","0","0","0","1","0","0","0","17","0","869","0","5","0","0","0","0","0.454545454545453"
"329","org.apache.tools.ant.taskdefs.Redirector$PropertyOutputStream","0","0","2","0","0","0","0","0","0","0","1","0","38","0","1","0","0","0","0","0.75"
"330","org.apache.tools.ant.AntClassLoader$ResourceEnumeration","0","0","4","0","0","0","0","0","0","0","2","0","75","0","1","0","0","0","0","0.5"
"331","org.apache.tools.ant.types.resources.GZipResource","0","0","5","0","0","0","0","0","0","0","2","0","24","0","0","0","0","0","0","0"
"332","org.apache.tools.ant.types.selectors.AbstractSelectorContainer","0","0","27","0","2","0","0","0","0","0","27","0","191","0","0","0","0","0","0","0.0185185185185182"
"333","org.apache.tools.ant.taskdefs.compilers.JavacExternal","0","0","3","0","0","0","0","0","0","0","2","0","115","0","0","0","0","0","0","0"
"334","org.apache.tools.ant.types.XMLCatalog$ExternalResolver","0","0","4","0","0","0","0","0","0","0","3","0","469","0","1","0","0","0","0","0.875"
"335","org.apache.tools.ant.taskdefs.Filter","0","0","6","0","0","0","0","0","0","0","5","0","95","0","0","0","0","0","0","0.25"
"336","org.apache.tools.ant.taskdefs.Length","0","0","17","0","0","1","0","0","1","0","14","0","347","0","2","0","0","0","0","0.264705882352942"
"337","org.apache.tools.ant.util.TeeOutputStream","0","0","6","0","0","0","0","0","0","0","6","0","70","0","0","0","0","0","0","0.25"
"338","org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector","0","0","41","0","0","0","0","0","0","0","36","0.0162272727272726","1029","0.0163636363636364","6","0","0","0","0","0.280487804878046"
"339","org.apache.tools.ant.types.TarScanner","0","0","2","0","0","1","0","0","0","1","1","0","107","0","0","0","0","0","0","-1.5"
"340","org.apache.tools.ant.taskdefs.MakeUrl","0","0","14","0","0","0","0","0","0","0","8","0","374","0","0","0","0","0","0","0.321428571428569"
"341","org.apache.tools.ant.types.resources.selectors.Date","0","0","13","0","0","0","0","0","0","0","12","0","185","0","2","0","0","0","0","0.26923076923077"
"342","org.apache.tools.ant.DemuxOutputStream$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask","0","0","15","0","0","0","0","0","0","0","10","0","517","0","0","0","0","0","0","0.233333333333334"
"344","org.apache.tools.ant.types.resources.JavaResource","0","0","12","0","0","0","0","0","0","0","11","0","285","0","2","0","0","0","0","0.166666666666664"
"345","org.apache.tools.ant.filters.TokenFilter$ContainsString","0","0","3","0","0","0","0","0","0","0","3","0","29","0","0","0","0","0","0","0.166666666666666"
"346","org.apache.tools.ant.taskdefs.AbstractCvsTask","0","0","43","0","4","0","4","42","0","0","33","0.00169376693766932","989","0","2","-0.00600454397922751","0.000676756490710001","0","0","0.843137254901961"
"347","org.apache.tools.ant.types.XMLCatalog","0","0","29","0","0","0","0","0","0","0","13","0","890","0","4","0","0","0","0","0.155172413793103"
"348","org.apache.tools.ant.types.resources.comparators.ResourceComparator","0","0","5","0","9","0","0","0","0","0","4","0","62","0","0","0","0","0","0","0"
"349","org.apache.tools.ant.util.UnPackageNameMapper","0","0","2","0","0","0","0","0","0","0","1","0","20","0","0","0","0","0","0","0"
"350","org.apache.tools.ant.types.DataType","0","0","22","0","26","0","0","0","0","0","7","0","272","0","1","0","0","0","0","0.045454545454545"
"351","org.apache.tools.ant.taskdefs.BuildNumber","0","0","7","0","0","0","0","0","0","0","3","0","299","0","1","0","0","0","0","0.285714285714285"
"352","org.apache.tools.ant.filters.TokenFilter$ChainableReaderFilter","0","0","3","0","5","0","0","0","0","0","3","0","32","0","0","0","0","0","0","0.166666666666666"
"353","org.apache.tools.ant.taskdefs.Tstamp$CustomFormat","0","0","9","0","0","0","0","0","0","0","9","0","211","0","1","0","0","0","0","0.5"
"354","org.apache.tools.ant.taskdefs.Dirname","0","0","4","0","0","0","0","0","0","0","4","0","48","0","0","0","0","0","0","0.25"
"355","org.apache.tools.ant.taskdefs.VerifyJar","0","0","4","0","0","0","0","0","0","0","3","0","180","0","1","0","0","0","0","0.625"
"356","org.apache.tools.ant.taskdefs.Javadoc$Html","0","0","3","0","0","0","0","0","0","0","3","0","23","0","0","0","0","0","0","0.166666666666667"
"357","org.apache.tools.ant.types.resources.Restrict","0","0","10","0","2","0","0","0","0","0","9","0","110","0","1","0","0","0","0","0.0499999999999989"
"358","org.apache.tools.ant.taskdefs.cvslib.CvsVersion","0","0","7","0","0","0","0","0","0","0","7","0","210","0","0","0","0","0","0","0.428571428571431"
"359","org.apache.tools.ant.types.selectors.SizeSelector$SizeComparisons","0","0","1","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0"
"360","org.apache.tools.ant.util.regexp.RegexpMatcherFactory","0","0","8","0","1","0","0","0","0","0","4","0","174","0","0","0","0","0","0","0.125"
"361","org.apache.tools.ant.types.ArchiveFileSet","0","0","34","0","2","0","3","0","0","0","29","0","610","0","1","0","0","0","0","0.48529411764706"
"362","org.apache.tools.ant.taskdefs.condition.IsTrue","0","0","3","0","0","0","0","0","0","0","3","0","30","0","0","0","0","0","0","0.166666666666668"
"363","org.apache.tools.ant.taskdefs.Untar","0","0","6","0","0","0","0","0","0","0","3","0","180","0","1","0","0","0","0","0.0833333333333357"
"364","org.apache.tools.ant.taskdefs.TaskOutputStream","0","0","3","0","0","0","0","0","0","0","1","0","67","0","1","0","0","0","0","0.5"
"365","org.apache.tools.ant.DynamicElement","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"366","org.apache.tools.ant.util.XMLFragment$Child","0","0","4","0","0","0","0","0","0","0","3","0","71","0","1","0","0","0","0","0.25"
"367","org.apache.tools.ant.input.GreedyInputHandler","0","0","2","0","0","0","0","0","0","0","2","0","79","0","0","0","0","0","0","0.25"
"368","org.apache.tools.ant.helper.SingleCheckExecutor","0","0","3","0","0","1","0","0","1","0","3","0","17","0","0","0","0","0","0","0"
"369","org.apache.tools.ant.taskdefs.Checksum$FormatElement","0","0","5","0","0","0","0","0","0","0","4","0","71","0","0","0","0","0","0","0.4"
"370","org.apache.tools.ant.taskdefs.SQLExec$OnError","0","0","2","0","0","0","0","0","0","0","2","0","20","0","0","0","0","0","0","0"
"371","org.apache.tools.ant.taskdefs.MacroDef$Text","0","0","13","0","0","0","2","17","0","0","13","0.0333333333333333","119","0","0","0","0.00174825174825172","0","0","-0.549242424242426"
"372","org.apache.tools.ant.taskdefs.Execute$OS2CommandLauncher","0","0","2","0","0","0","0","0","0","0","1","0","79","0","0","0","0","0","0","0"
"373","org.apache.tools.ant.types.CommandlineJava$SysProperties","0","0","10","0","0","0","0","0","0","0","9","0","261","0","0","0","0","0","0","0.100000000000001"
"374","org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","0","0","25","0","10","0","0","0","0","0","3","0.00951086956521741","1171","0","9","0","0","0","0","0.420000000000002"
"375","org.apache.tools.ant.taskdefs.email.EmailTask","0","0","34","0","1","0","0","0","0","0","32","0.00326340326340324","923","0.00923076923076926","3","0","0","0","0","0.367647058823529"
"376","org.apache.tools.ant.taskdefs.SQLExec$DelimiterType","0","0","2","0","0","0","0","0","0","0","2","0","18","0","0","0","0","0","0","0.5"
"377","org.apache.tools.ant.types.resources.StringResource","0","0","22","0","0","1","8","83","1","0","17","-0.00297619047619047","223","0","0","-0.0445659028799663","-0.0328869047619048","0","2","-0.354449472096531"
"378","org.apache.tools.ant.taskdefs.AntStructure$StructurePrinter","0","0","4","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0"
"379","org.apache.tools.ant.taskdefs.Execute$PerlScriptCommandLauncher","0","0","2","0","0","0","0","0","0","0","1","0","92","0","0","0","0","0","0","-0.25"
"380","org.apache.tools.ant.filters.HeadFilter","0","0","10","0","0","0","-1","0","0","0","6","0","245","0","1","0","0","0","0","0.150000000000002"
"381","org.apache.tools.ant.types.selectors.BaseSelector","0","0","6","0","5","0","0","0","0","0","6","0","46","0","0","0","0","0","0","0.083333333333333"
"382","org.apache.tools.ant.util.DeweyDecimal","0","0","10","0","0","0","1","0","0","0","10","0","291","0","0","0","0","0","0","-0.300000000000001"
"383","org.apache.tools.ant.types.resources.selectors.And","0","0","3","0","0","0","0","0","0","0","3","0","26","0","0","0","0","0","0","0"
"384","org.apache.tools.ant.types.resources.Touchable","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"385","org.apache.tools.ant.taskdefs.Recorder$ActionChoices","0","0","3","0","0","0","0","0","0","0","2","0","21","0","0","0","0","0","0","0.166666666666666"
"386","org.apache.tools.bzip2.BZip2Constants","0","0","1","0","0","0","0","0","0","0","0","0","2064","0","0","0","0","0","0","5.5"
"387","org.apache.tools.ant.taskdefs.Execute$VmsCommandLauncher","0","0","5","0","0","0","-1","0","0","0","3","0","168","0","0","0","0","0","0","0"
"388","org.apache.tools.ant.taskdefs.Antlib","0","0","8","0","0","0","0","0","0","0","4","0","217","0","0","0","0","0","0","0.3125"
"389","org.apache.tools.ant.types.resources.comparators.Name","0","0","2","0","0","0","0","0","0","0","1","0","11","0","0","0","0","0","0","0"
"390","org.apache.tools.ant.types.selectors.BaseSelectorContainer","0","0","28","0","5","0","0","0","0","0","28","0","204","0","0","0","0","0","0","0.0178571428571432"
"391","org.apache.tools.ant.types.FilterSetCollection","0","0","5","0","0","0","0","0","0","0","5","0","69","0","0","0","0","0","0","0.0999999999999996"
"392","org.apache.tools.ant.types.resources.StringResource$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"393","org.apache.tools.ant.taskdefs.Jar","0","0","33","0","2","2","7","49","0","2","14","0.00717592592592597","1509","0","9","-0.010108024691358","-0.00797697368421052","0","1","-0.20715725806452"
"394","org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm","0","0","6","0","0","0","0","0","0","0","6","0","136","0","0","0","0","0","0","0.166666666666668"
"395","org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm","0","0","4","0","0","0","0","0","0","0","4","0","45","0","0","0","0","0","0","0"
"396","org.apache.tools.ant.taskdefs.condition.IsFailure","0","0","4","0","0","0","0","0","0","0","4","0","19","0","0","0","0","0","0","0.125"
"397","org.apache.tools.ant.taskdefs.Replace","0","0","29","0","0","0","0","0","0","0","16","-0.00274725274725274","818","0","3","0","0","0","0","0.362068965517242"
"398","org.apache.tools.ant.types.TarFileSet","0","0","21","0","1","0","0","0","0","0","15","0","274","0","0","0","0","0","0","0.190476190476192"
"399","org.apache.tools.ant.filters.EscapeUnicode","0","0","5","0","0","0","0","0","0","0","4","0","107","0","0","0","0","0","0","0.100000000000001"
"400","org.apache.tools.ant.taskdefs.Exec$StreamPumper","0","0","3","0","0","0","0","0","0","0","3","0","65","0","1","0","0","0","0","0.833333333333332"
"401","org.apache.tools.ant.taskdefs.SubAnt","0","0","31","0","0","0","0","0","0","0","27","0","793","0","2","0","0","0","0","0.225806451612904"
"402","org.apache.tools.ant.types.Description","0","0","5","0","0","0","0","0","0","0","3","0","144","0","0","0","0","0","0","0"
"403","org.apache.tools.ant.taskdefs.Parallel$TaskRunnable","0","0","4","0","0","0","0","0","0","0","2","0","108","0","2","0","0","0","0","0.5"
"404","org.apache.tools.ant.types.resources.comparators.Type","0","0","2","0","0","0","0","0","0","0","1","0","20","0","0","0","0","0","0","0"
"405","org.apache.tools.ant.types.resources.selectors.InstanceOf","0","0","9","0","0","0","0","0","0","0","9","0","124","0","1","0","0","0","0","0.277777777777779"
"406","org.apache.tools.ant.util.UUEncoder","0","0","6","0","0","0","0","0","0","0","2","0.07","204","0","0","0","0","0","0","0.333333333333336"
"407","org.apache.tools.ant.DefaultLogger","0","0","20","0","4","2","10","37","0","2","12","0.011499336576736","420","0","0","0","-0.00574966828836798","0","0","0.8187134502924"
"408","org.apache.tools.ant.filters.TokenFilter$IgnoreBlank","0","0","2","0","0","0","0","0","0","0","2","0","13","0","0","0","0","0","0","0"
"409","org.apache.tools.ant.types.resources.Files","0","0","34","0","0","0","0","0","0","0","29","0","717","0","2","0","0","0","0","0.235294117647058"
"410","org.apache.tools.ant.types.EnumeratedAttribute","0","0","10","0","41","1","0","0","1","0","8","0","134","0","0","0","0","0","0","0.15"
"411","org.apache.tools.ant.types.resources.Sort$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","org.apache.tools.ant.util.LazyHashtable","0","0","9","0","0","0","0","0","0","0","8","0","60","0","0","0","0","0","0","0.0555555555555554"
"413","org.apache.tools.zip.ZipFile$BoundedInputStream","0","0","4","0","0","0","0","0","0","0","2","0","157","0","1","0","0","0","0","0.5"
"414","org.apache.tools.ant.taskdefs.LogOutputStream","0","0","7","0","1","0","1","0","0","0","4","0.0166666666666667","62","0","1","0","-0.0047619047619048","0","0","-0.166666666666666"
"415","org.apache.tools.ant.taskdefs.MacroDef$MyAntTypeDefinition","0","0","4","0","0","0","0","0","0","0","4","0","58","0","1","0","0","0","0","0.125"
"416","org.apache.tools.ant.taskdefs.DependSet","0","0","15","0","0","0","0","0","0","0","8","0","332","0","5","0","0","0","0","0.166666666666664"
"417","org.apache.tools.ant.taskdefs.compilers.Sj","0","0","3","0","0","0","0","0","0","0","2","0","44","0","0","0","0","0","0","0"
"418","org.apache.tools.ant.taskdefs.Javadoc$SourceFile","0","0","4","0","0","0","0","0","0","0","4","0","21","0","0","0","0","0","0","0.125"
"419","org.apache.tools.ant.taskdefs.Execute$CommandLauncher","0","0","4","0","2","0","0","0","0","0","2","0","42","0","0","0","0","0","0","0"
"420","org.apache.tools.ant.types.selectors.NoneSelector","0","0","3","0","1","0","0","0","0","0","3","0","51","0","0","0","0","0","0","0"
"421","org.apache.tools.ant.types.resources.URLResource","0","0","23","0","0","0","1","0","0","0","18","0","422","0","1","0","0","0","0","0.217391304347824"
"422","org.apache.tools.ant.ComponentHelper","0","0","42","0","0","0","0","0","0","0","26","0","1713","0","3","0","0","0","0","0.238095238095241"
"423","org.apache.tools.ant.helper.ProjectHelperImpl$DataTypeHandler","0","0","4","0","0","0","0","0","0","0","4","0","93","0","2","0","0","0","0","0.375"
"424","org.apache.tools.ant.taskdefs.Execute$ScriptCommandLauncher","0","0","2","0","0","0","0","0","0","0","1","0","88","0","0","0","0","0","0","-0.25"
"425","org.apache.tools.ant.taskdefs.XSLTLiaison3","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"426","org.apache.tools.ant.taskdefs.XSLTLiaison2","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"427","org.apache.tools.ant.BuildListener","0","0","7","0","0","0","0","0","0","0","7","0","7","0","0","0","0","0","0","0"
"428","org.apache.tools.ant.filters.ReplaceTokens$Token","0","0","5","0","0","0","0","0","0","0","5","0","24","0","0","0","0","0","0","0.2"
"429","org.apache.tools.ant.taskdefs.rmic.SunRmic","0","0","4","0","0","0","0","0","0","0","2","0","162","0","0","0","0","0","0","0.375"
"430","org.apache.tools.ant.helper.ProjectHelperImpl$TaskHandler","0","0","4","0","0","0","0","0","0","0","4","0","144","0","5","0","0","0","0","0.625"
"431","org.apache.tools.ant.helper.ProjectHelperImpl$DescriptionHandler","0","0","2","0","0","0","0","0","0","0","2","0","40","0","0","0","0","0","0","0"
"432","org.apache.tools.ant.DemuxInputStream","0","0","3","0","0","0","0","0","0","0","3","0","34","0","1","0","0","0","0","0.166666666666666"
"433","org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","7","0","0","0","0","0","0","0","7","0","96","0","0","0","0","0","0","-0.428571428571429"
"434","org.apache.tools.ant.taskdefs.Get$NullProgress","0","0","4","0","0","0","0","0","0","0","4","0","10","0","0","0","0","0","0","0"
"435","org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","25","0","7","0","0","0","0","0","21","0","200","0","0","0","0","0","0","0.0600000000000005"
"436","org.apache.tools.zip.ZipFile$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","org.apache.tools.ant.taskdefs.Javadoc$LinkArgument","0","0","9","0","0","0","0","0","0","0","9","0","54","0","1","0","0","0","0","0.277777777777778"
"438","org.apache.tools.ant.taskdefs.SQLExec$Transaction","0","0","7","0","0","0","0","0","0","0","5","0","155","0","2","0","0","0","0","0.214285714285712"
"439","org.apache.tools.ant.Project$AntRefTable","0","0","4","0","0","0","0","0","0","0","1","0","32","0","0","0","0","0","0","0"
"440","org.apache.tools.ant.util.DateUtils","0","0","11","0","0","0","0","0","0","0","8","0.0257142857142858","318","0.114285714285714","0","0","0","0","0","0.454545454545453"
"441","org.apache.tools.ant.taskdefs.Ant$TargetElement","0","0","3","0","0","0","0","0","0","0","3","0","14","0","0","0","0","0","0","0.166666666666667"
"442","org.apache.tools.ant.types.selectors.FileSelector","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"443","org.apache.tools.ant.taskdefs.Deltree","0","0","4","0","0","0","0","0","0","0","3","0","152","0","0","0","0","0","0","0.125"
"444","org.apache.tools.ant.util.facade.FacadeTaskHelper","0","0","9","0","0","0","0","0","0","0","9","0","119","0","0","0","0","0","0","0.222222222222221"
"445","org.apache.tools.ant.taskdefs.Delete$ReverseDirs","0","0","5","0","0","0","0","0","0","0","3","0","40","0","0","0","0","0","0","0.3"
"446","org.apache.tools.ant.helper.ProjectHelper2$ProjectHandler","0","0","3","0","0","0","0","0","0","0","3","0","269","0","0","0","0","0","0","0"
"447","org.apache.tools.ant.taskdefs.Get$VerboseProgress","0","0","4","0","0","0","0","0","0","0","4","0","46","0","0","0","0","0","0","0.25"
"448","org.apache.tools.ant.IntrospectionHelper$AttributeSetter","0","0","3","0","9","1","0","0","1","0","0","0","13","0","0","0","0","0","0","0.166666666666667"
"449","org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream","0","0","2","0","0","0","0","0","0","0","1","0","14","0","1","0","0","0","0","0.25"
"450","org.apache.tools.ant.types.resources.selectors.Exists","0","0","2","0","0","0","0","0","0","0","2","0","8","0","0","0","0","0","0","0"
"451","org.apache.tools.ant.taskdefs.SendEmail","0","0","2","0","0","0","0","0","0","0","2","0","10","0","0","0","0","0","0","0"
"452","org.apache.tools.zip.ZipOutputStream","0","0","27","0","0","0","0","0","0","0","15","0.0275709953129308","1317","0.014336917562724","1","0","0","0","0","0.5"
"453","org.apache.tools.ant.util.RegexpPatternMapper","0","0","7","0","0","0","0","0","0","0","6","0.1","187","0","1","0","0","0","0","0.357142857142858"
"454","org.apache.tools.ant.util.JavaEnvUtils","0","0","16","0","0","0","0","0","0","0","11","0.0418478260869565","472","-0.171195652173913","1","0","0","0","0","0.625"
"455","org.apache.tools.ant.types.FilterSet$FiltersFile","0","0","2","0","0","0","0","0","0","0","2","0","16","0","1","0","0","0","0","0.25"
"456","org.apache.tools.ant.taskdefs.Parallel$TaskList","0","0","3","0","0","0","0","0","0","0","2","0","21","0","0","0","0","0","0","0.166666666666666"
"457","org.apache.tools.ant.util.WeakishReference$HardReference","0","0","1","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0"
"458","org.apache.tools.ant.taskdefs.FixCRLF$OneLiner$BufferLine","0","0","19","0","0","0","0","0","0","0","19","0","135","0","1","0","0","0","0","0.157894736842105"
"459","org.apache.tools.ant.types.resources.Resources$1","0","0","4","0","0","0","0","0","0","0","3","0","13","0","0","0","0","0","0","0"
"460","org.apache.tools.ant.types.resources.Resources$2","0","0","4","0","0","0","0","0","0","0","3","0","17","0","0","0","0","0","0","0"
"461","org.apache.tools.ant.taskdefs.XSLTLiaison","0","0","3","0","0","0","0","0","0","0","3","0","4","0","0","0","0","0","0","0.166666666666667"
"462","org.apache.tools.ant.types.resources.ZipResource$1","0","0","3","0","0","0","0","0","0","0","1","0","35","0","2","0","0","0","0","0.666666666666666"
"463","org.apache.tools.ant.taskdefs.rmic.RmicAdapter","0","0","4","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0"
"464","org.apache.tools.ant.types.resources.Intersect","0","0","3","0","0","0","0","0","0","0","1","0","84","0","0","0","0","0","0","0"
"465","org.apache.tools.ant.taskdefs.Apt$Option","0","0","5","0","0","0","0","0","0","0","5","0","24","0","0","0","0","0","0","0.2"
"466","org.apache.tools.ant.taskdefs.FixCRLF$OneLiner","0","0","8","0","0","0","0","0","0","0","7","0","334","0","1","0","0","0","0","0.875"
"467","org.apache.tools.ant.taskdefs.condition.Xor","0","0","2","0","0","0","0","0","0","0","2","0","25","0","0","0","0","0","0","0"
"468","org.apache.tools.ant.TaskContainer","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0"
"469","org.apache.tools.ant.taskdefs.Input$HandlerType","0","0","5","0","0","0","0","0","0","0","2","0","57","0","1","0","0","0","0","0.199999999999999"
"470","org.apache.tools.ant.Target","0","0","28","0","0","2","0","0","2","0","24","0","534","0","2","0","0","0","0","0.142857142857142"
"471","org.apache.tools.ant.taskdefs.ManifestTask$Mode","0","0","2","0","0","0","0","0","0","0","2","0","16","0","0","0","0","0","0","0"
"472","org.apache.tools.ant.taskdefs.condition.Or","0","0","2","0","0","0","0","0","0","0","2","0","23","0","0","0","0","0","0","0"
"473","org.apache.tools.ant.filters.FixCrLfFilter$NormalizeEolFilter","0","0","2","0","0","0","0","0","0","0","2","0","149","0","0","0","0","0","0","1"
"474","org.apache.tools.ant.taskdefs.condition.Os","0","0","13","0","0","0","0","0","0","0","12","0","401","0","0","0","0","0","0","0.76923076923077"
"475","org.apache.tools.ant.IntrospectionHelper$CreateNestedCreator","0","0","2","0","0","0","0","0","0","-1","0","1","13","0","-1","0","0.025","0","0","-0.5"
"476","org.apache.tools.ant.types.ZipFileSet","0","0","9","0","0","0","0","0","0","0","4","0","143","0","0","0","0","0","0","0.0555555555555554"
"477","org.apache.tools.ant.types.resources.Difference","0","0","3","0","0","0","0","0","0","0","1","0","83","0","0","0","0","0","0","0"
"478","org.apache.tools.ant.filters.StripLineComments","0","0","8","0","0","0","0","0","0","0","5","0","172","0","0","0","0","0","0","0.1875"
"479","org.apache.tools.ant.taskdefs.Javadoc$DocletInfo","0","0","3","0","0","0","0","0","0","0","3","0","32","0","1","0","0","0","0","0.333333333333334"
"480","org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic","0","0","3","0","1","0","0","0","0","0","2","0","73","0","0","0","0","0","0","0.166666666666668"
"481","org.apache.tools.ant.DynamicAttribute","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"482","org.apache.tools.ant.taskdefs.cvslib.CVSEntry","0","0","9","0","0","0","0","0","0","0","9","0","88","0","0","0","0","0","0","0.222222222222221"
"483","org.apache.tools.ant.taskdefs.rmic.KaffeRmic","0","0","5","0","0","0","0","0","0","0","3","0","137","0","0","0","0","0","0","0.199999999999999"
"484","org.apache.tools.ant.taskdefs.Copy","0","0","48","0","2","0","0","0","0","0","27","0","1876","0","2","0","0","0","0","0.270833333333336"
"485","org.apache.tools.ant.types.resources.FailFast","0","0","9","0","0","0","0","0","0","0","3","0","160","0","0","0","0","0","0","-0.111111111111111"
"486","org.apache.tools.ant.taskdefs.Apt","0","0","18","0","0","0","0","0","0","0","17","0","141","0","1","0","0","0","0","0.277777777777778"
"487","org.apache.tools.ant.types.resources.BCFileSet","0","0","4","0","0","0","0","0","0","0","4","0","57","0","0","0","0","0","0","0"
"488","org.apache.tools.ant.util.LineTokenizer","0","0","4","0","0","0","0","0","0","0","4","0.25","126","0","0","0","0","0","0","0.375"
"489","org.apache.tools.ant.util.TaskLogger","0","0","6","0","0","0","0","0","0","0","6","0","43","0","1","0","0","0","0","0.083333333333333"
"490","org.apache.tools.ant.taskdefs.condition.ResourcesMatch","0","0","4","0","0","0","0","0","0","0","4","0","102","0","1","0","0","0","0","0.25"
"491","org.apache.tools.ant.taskdefs.Zip","0","0","55","0","1","0","5","221","0","0","28","0.0172321691718244","2983","0","2","-0.0285801526717557","-0.00591563786008231","0","0","-3.00137362637362"
"492","org.apache.tools.ant.types.Permissions$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493","org.apache.tools.ant.taskdefs.condition.IsFileSelected","0","0","6","0","0","0","0","0","0","0","5","0","72","0","1","0","0","0","0","0.25"
"494","org.apache.tools.ant.taskdefs.Sync$MyCopy","0","0","7","0","0","0","0","0","0","0","3","0","103","0","0","0","0","0","0","0.0714285714285712"
"495","org.apache.tools.ant.taskdefs.Length$AllHandler","0","0","2","1","0","-1","-7","1","0","-1","0","0.666666666666667","19","0","1","0.333333333333333","0.229166666666667","0","0","-1.16666666666667"
"496","org.apache.tools.ant.taskdefs.Definer$1","0","0","3","0","0","0","0","0","0","0","2","0","34","0","1","0","0","0","0","0.5"
"497","org.apache.tools.ant.util.ChainedMapper","0","0","2","0","0","0","0","0","0","0","2","0","76","0","0","0","0","0","0","0"
"498","org.apache.tools.ant.taskdefs.Parallel$1","0","0","2","0","0","0","0","0","0","0","1","0","45","0","1","0","0","0","0","0.25"
"499","org.apache.tools.ant.taskdefs.Javadoc$ResourceCollectionContainer","0","0","4","0","0","0","0","0","0","0","2","0","30","0","1","0","0","0","0","0.25"
"500","org.apache.tools.ant.types.resources.Sort","0","0","4","0","0","0","0","0","0","0","2","0","75","0","1","0","0","0","0","0.125"
"501","org.apache.tools.ant.AntClassLoader","0","0","58","0","1","0","0","0","0","0","36","0","1898","0","2","0","0","1","1","0.120689655172413"
"502","org.apache.tools.ant.PropertyHelper","0","0","24","0","0","0","1","9","0","0","19","0.00711462450592892","760","0","2","0","-0.00566123188405798","0","0","-0.414431082331177"
"503","org.apache.tools.ant.types.Resource","0","0","29","0","8","6","0","0","6","0","27","0","471","0","0","0","0","0","0","0.155172413793103"
"504","org.apache.tools.ant.taskdefs.Parallel","0","0","19","0","0","0","0","0","0","0","9","0","534","0","2","0","0","0","0","0.368421052631579"
"505","org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer","0","0","7","0","5","0","0","0","0","0","6","0","141","0","0","0","0","0","0","0.071428571428573"
"506","org.apache.tools.ant.taskdefs.email.UUMailer","0","0","2","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0"
"507","org.apache.tools.ant.taskdefs.Delete","0","0","46","0","0","0","0","0","0","0","40","0","1136","0","3","0","0","0","0","0.217391304347828"
"508","org.apache.tools.ant.taskdefs.Exit$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509","org.apache.tools.ant.taskdefs.ExecTask","0","0","44","0","1","0","2","43","0","0","30","0.0024796571813761","932","0","5","-0.00616050616050617","0.000461424880029537","0","0","0.0919540229885065"
"510","org.apache.tools.ant.taskdefs.Tar$TarLongFileMode","0","0","7","0","0","0","0","0","0","0","7","0","71","0","0","0","0","0","0","0.428571428571427"
"511","org.apache.tools.ant.Location","0","0","11","0","0","1","0","0","1","0","9","0","134","0","2","0","0","0","0","0.227272727272728"
"512","org.apache.tools.ant.types.selectors.TypeSelector$FileType","0","0","2","0","0","0","0","0","0","0","2","0","18","0","0","0","0","0","0","0.5"
"513","org.apache.tools.bzip2.CBZip2InputStream$Data","0","0","2","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","3.75"
"514","org.apache.tools.ant.taskdefs.Ant","0","0","29","0","0","0","0","0","0","0","19","0","1197","0","2","0","0","0","0","0.241379310344826"
