"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"40","org.apache.tools.ant.ExitException","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","org.apache.tools.ant.taskdefs.Recorder$VerbosityLevelChoices","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","org.apache.tools.ant.taskdefs.email.EmailTask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","org.apache.tools.ant.taskdefs.SQLExec$DelimiterType","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","org.apache.tools.ant.types.resources.StringResource","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","org.apache.tools.ant.taskdefs.AntStructure$StructurePrinter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","org.apache.tools.ant.types.resources.selectors.Type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","org.apache.tools.ant.taskdefs.Execute$PerlScriptCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","org.apache.tools.ant.filters.LineContains$Contains","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","org.apache.tools.ant.util.Watchdog","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","org.apache.tools.ant.helper.ProjectHelper2$AntHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","org.apache.tools.ant.filters.HeadFilter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","org.apache.tools.ant.util.DeweyDecimal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","org.apache.tools.ant.types.selectors.BaseSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","org.apache.tools.ant.util.FlatFileNameMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","org.apache.tools.ant.types.resources.selectors.And","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","org.apache.tools.ant.types.resources.Touchable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","org.apache.tools.ant.taskdefs.Recorder$ActionChoices","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","org.apache.tools.ant.taskdefs.Replace$FileInput","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","org.apache.tools.ant.util.DOMElementWriter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","org.apache.tools.ant.taskdefs.Javac","-1","-8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","org.apache.tools.bzip2.BZip2Constants","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","org.apache.tools.ant.taskdefs.Execute$VmsCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","org.apache.tools.ant.taskdefs.Antlib","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","org.apache.tools.ant.types.selectors.DependSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","org.apache.tools.ant.NoBannerLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","org.apache.tools.ant.types.resources.comparators.Name","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","org.apache.tools.ant.types.selectors.BaseSelectorContainer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","org.apache.tools.ant.types.FilterSetCollection","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","org.apache.tools.ant.util.StringUtils","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0.444444444444443"
"71","org.apache.tools.ant.SubBuildListener","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","org.apache.tools.ant.taskdefs.StreamPumper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","org.apache.tools.ant.taskdefs.Retry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","org.apache.tools.ant.types.ResourceLocation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","org.apache.tools.ant.taskdefs.Jar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","org.apache.tools.ant.listener.BigProjectLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","org.apache.tools.ant.taskdefs.ResourceCount","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","org.apache.tools.ant.taskdefs.Tar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","org.apache.tools.ant.taskdefs.condition.IsFailure","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","org.apache.tools.ant.taskdefs.Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","org.apache.tools.ant.util.CompositeMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","org.apache.tools.ant.util.regexp.RegexpUtil","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","org.apache.tools.ant.types.TarFileSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","org.apache.tools.ant.helper.IgnoreDependenciesExecutor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","org.apache.tools.ant.util.facade.ImplementationSpecificArgument","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","org.apache.tools.ant.filters.EscapeUnicode","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","org.apache.tools.ant.taskdefs.DependSet$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","org.apache.tools.ant.taskdefs.Exec$StreamPumper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","org.apache.tools.ant.taskdefs.SubAnt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","org.apache.tools.ant.types.Description","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","org.apache.tools.ant.taskdefs.Parallel$TaskRunnable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","org.apache.tools.ant.taskdefs.Get$Base64Converter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","org.apache.tools.ant.taskdefs.Input","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","org.apache.tools.ant.types.resources.comparators.Type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","org.apache.tools.bzip2.CRC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","org.apache.tools.ant.types.FilterChain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","org.apache.tools.ant.types.resources.selectors.InstanceOf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","org.apache.tools.ant.taskdefs.Replace$Replacefilter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","org.apache.tools.ant.taskdefs.Concat$ReaderFactory","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","org.apache.tools.ant.util.UUEncoder","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","org.apache.tools.ant.DefaultLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","org.apache.tools.ant.taskdefs.Execute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","org.apache.tools.ant.types.resources.FileResource","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","org.apache.tools.ant.taskdefs.Cvs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","org.apache.tools.ant.filters.TokenFilter$IgnoreBlank","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","org.apache.tools.ant.types.resources.Files","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","org.apache.tools.zip.ZipEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","org.apache.tools.ant.types.EnumeratedAttribute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","org.apache.tools.ant.types.resources.Sort$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","org.apache.tools.ant.types.RegularExpression","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","org.apache.tools.ant.util.LazyHashtable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","org.apache.tools.zip.ZipFile$BoundedInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","org.apache.tools.ant.taskdefs.Classloader","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","org.apache.tools.ant.taskdefs.Javadoc$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","org.apache.tools.ant.taskdefs.LogOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","org.apache.tools.ant.types.resources.Sort$SortedBag$MyIterator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","org.apache.tools.ant.taskdefs.MacroDef$Attribute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","org.apache.tools.ant.taskdefs.MacroDef$MyAntTypeDefinition","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","org.apache.tools.ant.types.selectors.SizeSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","org.apache.tools.tar.TarEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","org.apache.tools.ant.filters.TokenFilter$FileTokenizer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","org.apache.tools.ant.taskdefs.DependSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","org.apache.tools.ant.taskdefs.Javadoc$SourceFile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","org.apache.tools.ant.taskdefs.compilers.Sj","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","org.apache.tools.ant.taskdefs.Execute$CommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","org.apache.tools.ant.types.selectors.NoneSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","org.apache.tools.ant.types.resources.URLResource","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","org.apache.tools.ant.taskdefs.rmic.XNewRmic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","org.apache.tools.ant.ComponentHelper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","org.apache.tools.ant.taskdefs.email.PlainMailer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","org.apache.tools.ant.taskdefs.condition.FilesMatch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","org.apache.tools.ant.taskdefs.Execute$ScriptCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","org.apache.tools.ant.helper.ProjectHelperImpl$DataTypeHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","org.apache.tools.ant.taskdefs.Sync$SyncTarget","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","org.apache.tools.ant.taskdefs.XSLTLiaison3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","org.apache.tools.ant.taskdefs.XSLTLiaison2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","org.apache.tools.ant.BuildListener","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","org.apache.tools.ant.filters.ReplaceTokens$Token","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","org.apache.tools.ant.dispatch.DispatchUtils","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","org.apache.tools.ant.helper.ProjectHelperImpl$TaskHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","org.apache.tools.ant.taskdefs.rmic.SunRmic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","org.apache.tools.ant.taskdefs.FixCRLF$AddAsisRemove","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","org.apache.tools.ant.taskdefs.Execute$MacCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","org.apache.tools.ant.types.resources.Last","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","org.apache.tools.ant.DemuxInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","org.apache.tools.ant.filters.ReplaceTokens","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","org.apache.tools.ant.helper.ProjectHelperImpl$DescriptionHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","org.apache.tools.ant.taskdefs.email.EmailAddress","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","org.apache.tools.ant.Main","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","org.apache.tools.ant.taskdefs.Get$NullProgress","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","org.apache.tools.ant.types.Environment","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","org.apache.tools.ant.taskdefs.Rename","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","org.apache.tools.ant.taskdefs.compilers.Kjc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","org.apache.tools.zip.ZipFile$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","org.apache.tools.ant.util.ConcatResourceInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","org.apache.tools.ant.taskdefs.Javadoc$LinkArgument","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","org.apache.tools.ant.taskdefs.SQLExec$Transaction","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","org.apache.tools.ant.types.PatternSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","org.apache.tools.ant.Project$AntRefTable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","org.apache.tools.ant.taskdefs.condition.ResourceContains","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","org.apache.tools.ant.util.DateUtils","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","org.apache.tools.ant.taskdefs.Ant$TargetElement","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","org.apache.tools.ant.types.selectors.FileSelector","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","org.apache.tools.ant.taskdefs.AbstractJarSignerTask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","org.apache.tools.ant.taskdefs.Deltree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector$ComparatorName","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","org.apache.tools.ant.types.Assertions$BaseAssertion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","org.apache.tools.ant.util.facade.FacadeTaskHelper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","org.apache.tools.ant.types.resources.selectors.Or","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","org.apache.tools.ant.taskdefs.Delete$ReverseDirs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","org.apache.tools.ant.taskdefs.Javadoc$JavadocOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","org.apache.tools.ant.taskdefs.GZip","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","org.apache.tools.ant.helper.ProjectHelper2$ProjectHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","org.apache.tools.ant.types.resources.StringResource$StringResourceFilterOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","org.apache.tools.ant.taskdefs.Get$VerboseProgress","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","org.apache.tools.ant.IntrospectionHelper$AttributeSetter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","org.apache.tools.ant.types.resources.selectors.Exists","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","org.apache.tools.ant.taskdefs.condition.ParserSupports","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","org.apache.tools.ant.taskdefs.SendEmail","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","org.apache.tools.ant.Diagnostics$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","org.apache.tools.zip.ZipOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","org.apache.tools.ant.taskdefs.email.Message","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","org.apache.tools.ant.util.RegexpPatternMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","org.apache.tools.ant.BuildLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","org.apache.tools.ant.util.JavaEnvUtils","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","org.apache.tools.ant.types.resources.SizeLimitCollection","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","org.apache.tools.zip.ZipFile$OffsetEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","org.apache.tools.ant.types.FilterSet$FiltersFile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","org.apache.tools.ant.taskdefs.Parallel$TaskList","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","org.apache.tools.ant.util.WeakishReference$HardReference","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","org.apache.tools.ant.taskdefs.FixCRLF$OneLiner$BufferLine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","org.apache.tools.ant.types.resources.Resources$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","org.apache.tools.ant.util.ContainerMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","org.apache.tools.ant.types.resources.Resources$2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
