"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"177","org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream","0","0","-2","0","0","0","0","0","0","0","-1","0","-14","0","-1","0","0","0","0","-0.25"
"178","org.apache.tools.ant.types.resources.selectors.Exists","0","0","-2","0","0","0","0","0","0","0","-2","0","-8","0","0","0","0","0","0","0"
"179","org.apache.tools.ant.taskdefs.condition.ParserSupports","0","0","-8","0","0","0","0","0","0","0","-7","0","-169","0","0","0","0","0","0","-0.625"
"180","org.apache.tools.ant.taskdefs.SendEmail","0","0","-2","0","0","0","0","0","0","0","-2","0","-10","0","0","0","0","0","0","0"
"181","org.apache.tools.ant.Diagnostics$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-9","0","0","0","0","0","0","0"
"182","org.apache.tools.zip.ZipOutputStream","0","0","-27","0","0","0","0","0","0","0","-15","-0.0275709953129308","-1317","-0.014336917562724","-1","0","0","0","0","-0.5"
"183","org.apache.tools.ant.taskdefs.email.Message","0","0","-11","0","0","0","0","0","0","0","-11","0","-179","0","0","0","0","0","0","-0.227272727272727"
"184","org.apache.tools.ant.util.RegexpPatternMapper","0","0","-7","0","0","0","0","0","0","0","-6","-0.1","-187","0","-1","0","0","0","0","-0.357142857142858"
"185","org.apache.tools.ant.BuildLogger","0","0","-4","0","0","0","0","0","0","0","-4","0","-4","0","0","0","0","0","0","0"
"186","org.apache.tools.ant.util.JavaEnvUtils","0","0","-16","0","0","0","0","0","0","0","-11","-0.0418478260869565","-472","0.171195652173913","-1","0","0","0","0","-0.625"
"187","org.apache.tools.zip.ZipFile$OffsetEntry","0","0","-6","0","0","0","0","0","0","0","0","0","-36","0","0","0","0","0","0","-0.166666666666666"
"188","org.apache.tools.ant.types.FilterSet$FiltersFile","0","0","-2","0","0","0","0","0","0","0","-2","0","-16","0","-1","0","0","0","0","-0.25"
"189","org.apache.tools.ant.taskdefs.Parallel$TaskList","0","0","-3","0","0","0","0","0","0","0","-2","0","-21","0","0","0","0","0","0","-0.166666666666666"
"190","org.apache.tools.ant.util.WeakishReference$HardReference","0","0","-1","0","0","0","0","0","0","0","-1","0","-5","0","0","0","0","0","0","0"
"191","org.apache.tools.ant.taskdefs.FixCRLF$OneLiner$BufferLine","0","0","-19","0","0","0","0","0","0","0","-19","0","-135","0","-1","0","0","0","0","-0.157894736842105"
"192","org.apache.tools.ant.types.resources.Resources$1","0","0","-4","0","0","0","0","0","0","0","-3","0","-13","0","0","0","0","0","0","0"
"193","org.apache.tools.ant.util.ContainerMapper","0","0","-8","0","-2","0","0","0","0","0","-7","0","-88","0","0","0","0","0","0","0.0625"
"194","org.apache.tools.ant.types.resources.Resources$2","0","0","-4","0","0","0","0","0","0","0","-3","0","-17","0","0","0","0","0","0","0"
"195","org.apache.tools.ant.taskdefs.XSLTLiaison","0","0","-3","0","0","0","0","0","0","0","-3","0","-4","0","0","0","0","0","0","-0.166666666666667"
"196","org.apache.tools.ant.types.resources.ZipResource$1","0","0","-3","0","0","0","0","0","0","0","-1","0","-35","0","-2","0","0","0","0","-0.666666666666666"
"197","org.apache.tools.ant.taskdefs.Chmod","0","0","-18","0","0","0","0","0","0","0","-16","0","-306","0","-1","0","0","0","0","0.166666666666664"
"198","org.apache.tools.ant.taskdefs.rmic.RmicAdapter","0","0","-4","0","0","0","0","0","0","0","-4","0","-4","0","0","0","0","0","0","0"
"199","org.apache.tools.ant.taskdefs.Apt$Option","0","0","-5","0","0","0","0","0","0","0","-5","0","-24","0","0","0","0","0","0","-0.2"
"200","org.apache.tools.ant.types.resources.Intersect","0","0","-3","0","0","0","0","0","0","0","-1","0","-84","0","0","0","0","0","0","0"
"201","org.apache.tools.ant.taskdefs.FixCRLF$OneLiner","0","0","-8","0","0","0","0","0","0","0","-7","0","-334","0","-1","0","0","0","0","-0.875"
"202","org.apache.tools.ant.taskdefs.condition.Xor","0","0","-2","0","0","0","0","0","0","0","-2","0","-25","0","0","0","0","0","0","0"
"203","org.apache.tools.ant.taskdefs.Definer$OnError","0","0","-3","0","0","0","0","0","0","0","-3","0","-39","0","0","0","0","0","0","-1.33333333333333"
"204","org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache","0","0","-12","0","0","0","0","0","0","0","-12","0","-234","0","0","0","0","0","0","-0.166666666666664"
"205","org.apache.tools.ant.TaskContainer","0","0","-1","0","0","-1","0","0","-1","0","-1","0","-1","0","0","0","0","0","0","0"
"206","org.apache.tools.ant.XmlLogger$TimedElement","0","0","-7","0","0","0","0","0","0","0","-1","0","-47","0","0","0","0","0","0","-0.142857142857142"
"207","org.apache.tools.ant.listener.MailLogger","0","0","-8","0","0","-2","-19","0","0","-2","-2","0","-506","0","0","0","-0.0357142857142857","0","0","-0.875"
"208","org.apache.tools.ant.taskdefs.Exit","0","0","-12","0","0","0","0","0","0","0","-8","0","-283","0","-1","0","0","0","0","-0.208333333333332"
"209","org.apache.tools.ant.taskdefs.Input$HandlerType","0","0","-5","0","0","0","0","0","0","0","-2","0","-57","0","-1","0","0","0","0","-0.199999999999999"
"210","org.apache.tools.ant.Target","0","0","-28","0","0","-2","0","0","-2","0","-24","0","-534","0","-2","0","0","0","0","-0.142857142857142"
"211","org.apache.tools.ant.taskdefs.Javadoc","0","0","-106","0","0","0","-13","-1279","0","0","-81","0.000986377456965504","-2803","-0.00163398692810457","-11","0.0289272351594348","0.00401015106897461","2","2","1.61155028546333"
"212","org.apache.tools.ant.Task","0","0","-29","0","-70","-2","0","0","-2","0","-19","0","-376","0","-3","0","0","0","0","-0.103448275862069"
"213","org.apache.tools.ant.taskdefs.Taskdef","0","0","-2","0","0","0","0","0","0","0","-1","0","-37","0","0","0","0","0","0","-0.5"
"214","org.apache.tools.ant.filters.TokenFilter$DeleteCharacters","0","0","-6","0","0","0","0","0","0","0","-4","0","-76","0","0","0","0","0","0","-0.0833333333333339"
"215","org.apache.tools.ant.taskdefs.ManifestTask$Mode","0","0","-2","0","0","0","0","0","0","0","-2","0","-16","0","0","0","0","0","0","0"
"216","org.apache.tools.ant.util.ResourceUtils$Outdated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0"
"217","org.apache.tools.ant.taskdefs.condition.Or","0","0","-2","0","0","0","0","0","0","0","-2","0","-23","0","0","0","0","0","0","0"
"218","org.apache.tools.ant.taskdefs.condition.Os","0","0","-13","0","0","0","0","0","0","0","-12","0","-401","0","0","0","0","0","0","-0.76923076923077"
"219","org.apache.tools.ant.filters.FixCrLfFilter$NormalizeEolFilter","0","0","-2","0","0","0","0","0","0","0","-2","0","-149","0","0","0","0","0","0","-1"
"220","org.apache.tools.ant.IntrospectionHelper$CreateNestedCreator","0","0","-2","0","0","0","0","0","0","1","0","-1","-13","0","1","0","-0.025","0","0","0.5"
"221","org.apache.tools.ant.types.ZipFileSet","0","0","-9","0","0","0","0","0","0","0","-4","0","-143","0","0","0","0","0","0","-0.0555555555555554"
"222","org.apache.tools.ant.types.resources.Difference","0","0","-3","0","0","0","0","0","0","0","-1","0","-83","0","0","0","0","0","0","0"
"223","org.apache.tools.ant.taskdefs.Replace$FileOutput","0","0","-6","0","0","0","0","0","0","0","0","0","-77","0","-1","0","0","0","0","-0.25"
"224","org.apache.tools.ant.taskdefs.Tar$TarFileSet","0","0","-7","0","0","0","0","0","0","0","-7","0","-54","0","0","0","0","0","0","-0.142857142857142"
"225","org.apache.tools.ant.filters.StripLineComments","0","0","-8","0","0","0","0","0","0","0","-5","0","-172","0","0","0","0","0","0","-0.1875"
"226","org.apache.tools.ant.taskdefs.Javadoc$DocletInfo","0","0","-3","0","0","0","0","0","0","0","-3","0","-32","0","-1","0","0","0","0","-0.333333333333334"
"227","org.apache.tools.ant.types.Assertions$DisabledAssertion","0","0","-2","0","0","0","0","0","0","0","-2","0","-7","0","0","0","0","0","0","0"
"228","org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic","0","0","-3","0","-1","0","0","0","0","0","-2","0","-73","0","0","0","0","0","0","-0.166666666666668"
"229","org.apache.tools.ant.taskdefs.email.EmailTask$Encoding","0","0","-2","0","0","0","0","0","0","0","-2","0","-24","0","0","0","0","0","0","0"
"230","org.apache.tools.ant.DynamicAttribute","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"231","org.apache.tools.ant.types.Mapper$MapperType","0","0","-3","0","0","0","0","0","0","0","-3","0","-91","0","0","0","0","0","0","-0.166666666666668"
"232","org.apache.tools.ant.taskdefs.cvslib.CVSEntry","0","0","-9","0","0","0","0","0","0","0","-9","0","-88","0","0","0","0","0","0","-0.222222222222221"
"233","org.apache.tools.ant.taskdefs.rmic.KaffeRmic","0","0","-5","0","0","0","0","0","0","0","-3","0","-137","0","0","0","0","0","0","-0.199999999999999"
"234","org.apache.tools.ant.IntrospectionHelper$AddNestedCreator","0","0","-5","0","0","0","0","0","0","1","0","0.0125","-80","0.1","1","0","-0.0285714285714286","0","0","-0.199999999999999"
"235","org.apache.tools.ant.taskdefs.Copy","0","0","-48","0","-2","0","0","0","0","0","-27","0","-1876","0","-2","0","0","0","0","-0.270833333333336"
"236","org.apache.tools.ant.taskdefs.Apt","0","0","-18","0","0","0","0","0","0","0","-17","0","-141","0","-1","0","0","0","0","-0.277777777777778"
"237","org.apache.tools.ant.types.resources.FailFast","0","0","-9","0","0","0","0","0","0","0","-3","0","-160","0","0","0","0","0","0","0.111111111111111"
"238","org.apache.tools.ant.types.resources.BCFileSet","0","0","-4","0","0","0","0","0","0","0","-4","0","-57","0","0","0","0","0","0","0"
"239","org.apache.tools.ant.types.selectors.SizeSelector$ByteUnits","0","0","-2","0","0","0","0","0","0","0","-2","0","-152","0","0","0","0","0","0","0"
"240","org.apache.tools.ant.taskdefs.Execute$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-10","0","-1","0","0","0","0","-0.25"
"241","org.apache.tools.ant.util.LineTokenizer","0","0","-4","0","0","0","0","0","0","0","-4","-0.25","-126","0","0","0","0","0","0","-0.375"
"242","org.apache.tools.ant.taskdefs.Exec","0","0","-10","0","0","0","0","0","0","0","-7","0","-366","0","0","0","0","0","0","-0.299999999999997"
"243","org.apache.tools.ant.util.TaskLogger","0","0","-6","0","0","0","0","0","0","0","-6","0","-43","0","-1","0","0","0","0","-0.083333333333333"
"244","org.apache.tools.ant.AntTypeDefinition","0","0","-22","0","-2","0","0","0","0","0","-18","0","-588","0","0","0","0","0","0","-0.159090909090907"
"245","org.apache.tools.ant.taskdefs.Zip","0","0","-55","0","-1","0","-5","-221","0","0","-28","-0.0172321691718244","-2991","0","-2","0.0285801526717557","0.00591563786008231","0","0","2.83810832025117"
"246","org.apache.tools.ant.taskdefs.condition.ResourcesMatch","0","0","-4","0","0","0","0","0","0","0","-4","0","-102","0","-1","0","0","0","0","-0.25"
"247","org.apache.tools.ant.taskdefs.condition.IsFileSelected","0","0","-6","0","0","0","0","0","0","0","-5","0","-72","0","-1","0","0","0","0","-0.25"
"248","org.apache.tools.ant.types.Permissions$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","org.apache.tools.ant.taskdefs.Sync$MyCopy","0","0","-7","0","0","0","0","0","0","0","-3","0","-103","0","0","0","0","0","0","-0.0714285714285712"
"250","org.apache.tools.ant.util.PackageNameMapper","0","0","-2","0","0","0","0","0","0","0","-1","0","-20","0","0","0","0","0","0","0"
"251","org.apache.tools.ant.util.FileTokenizer","0","0","-3","0","-1","0","0","0","0","0","-3","0","-11","0","0","0","0","0","0","0"
"252","org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector$AlgorithmName","0","0","-2","0","0","0","0","0","0","0","-2","0","-20","0","0","0","0","0","0","0"
"253","org.apache.tools.ant.PathTokenizer","0","0","-3","0","0","0","0","0","0","0","-3","0","-204","0","0","0","0","0","0","-0.666666666666657"
"254","org.apache.tools.ant.taskdefs.Length$AllHandler","0","0","-2","-1","0","1","7","-1","0","1","0","-0.666666666666667","-19","0","-1","-0.333333333333333","-0.229166666666667","0","0","1.16666666666667"
"255","org.apache.tools.ant.filters.TokenFilter$ReplaceRegex","0","0","-6","0","0","0","0","0","0","0","-5","0","-109","0","-3","0","0","0","0","-0.666666666666666"
"256","org.apache.tools.ant.taskdefs.Input$Handler","0","0","-9","0","0","0","0","0","0","0","-7","0","-109","0","-2","0","0","0","0","-0.222222222222223"
"257","org.apache.tools.ant.taskdefs.Expand","0","0","-16","0","-1","0","-1","0","0","0","-11","-0.0156565656565656","-638","-0.00757575757575757","-3","0","0","0","0","-0.5"
"258","org.apache.tools.ant.filters.util.ChainReaderHelper","0","0","-10","0","0","0","0","0","0","0","-8","0","-345","0","-1","0","0","0","0","-0.399999999999999"
"259","org.apache.tools.ant.taskdefs.Definer$1","0","0","-3","0","0","0","0","0","0","0","-2","0","-34","0","-1","0","0","0","0","-0.5"
"260","org.apache.tools.ant.util.ResourceUtils","0","0","-14","0","0","4","2","-2","0","4","-10","-0.076923076923077","-895","0","-2","0","0","0","0","0.607142857142854"
"261","org.apache.tools.ant.types.resources.PropertyResource","0","0","-10","0","0","0","0","0","0","0","-9","0","-134","0","0","0","0","0","0","-0.100000000000001"
"262","org.apache.tools.ant.util.ChainedMapper","0","0","-2","0","0","0","0","0","0","0","-2","0","-76","0","0","0","0","0","0","0"
"263","org.apache.tools.ant.filters.ExpandProperties","0","0","-4","0","0","0","0","0","0","0","-4","0","-91","0","0","0","0","0","0","-0.625"
"264","org.apache.tools.ant.taskdefs.Concat$1","0","0","-2","0","0","-3","-8","0","-1","-3","-1","2","-33","-1","-2","0","-0.666666666666667","0","0","-15"
"265","org.apache.tools.ant.taskdefs.Parallel$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-45","0","-1","0","0","0","0","-0.25"
"266","org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter","0","0","-18","0","-4","0","-1","-3","0","0","-5","-0.0179738562091503","-466","0.0833333333333333","-2","0","0.00294117647058822","0","0","0.324369747899159"
"267","org.apache.tools.ant.taskdefs.MatchingTask","0","0","-42","0","-12","-1","0","0","-1","0","-40","0","-328","0","-1","0","0","0","0","-0.0119047619047619"
"268","org.apache.tools.ant.taskdefs.Javadoc$ResourceCollectionContainer","0","0","-4","0","0","0","0","0","0","0","-2","0","-30","0","-1","0","0","0","0","-0.25"
"269","org.apache.tools.ant.types.resources.Sort","0","0","-4","0","0","0","0","0","0","0","-2","0","-75","0","-1","0","0","0","0","-0.125"
"270","org.apache.tools.ant.taskdefs.Ant$Reference","0","0","-3","0","0","0","0","0","0","0","-3","0","-17","0","0","0","0","0","0","-0.166666666666667"
"271","org.apache.tools.ant.AntClassLoader","0","0","-58","0","-1","0","0","0","0","0","-36","0","-1898","0","-2","0","0","-1","-1","-0.120689655172413"
"272","org.apache.tools.ant.PropertyHelper","0","0","-24","0","0","0","-1","-9","0","0","-19","-0.00711462450592892","-756","0","-2","0","0.00566123188405798","0","0","0.588344125809435"
"273","org.apache.tools.ant.util.IdentityStack","0","0","-6","0","0","0","0","0","0","0","-6","0.8","-75","-1","0","0","0","0","0","0"
"274","org.apache.tools.ant.types.Resource","0","0","-29","0","-8","-6","0","0","-6","0","-27","0","-471","0","0","0","0","0","0","-0.155172413793103"
"275","org.apache.tools.ant.types.PatternSet$NameEntry","0","0","-8","0","0","0","0","0","0","0","-7","0","-126","0","-1","0","0","0","0","-0.25"
"276","org.apache.tools.ant.taskdefs.Definer$Format","0","0","-2","0","0","0","0","0","0","0","-2","0","-18","0","0","0","0","0","0","-0.5"
"277","org.apache.tools.ant.taskdefs.Parallel","0","0","-19","0","0","0","0","0","0","0","-9","0","-534","0","-2","0","0","0","0","-0.368421052631579"
"278","org.apache.tools.ant.IntrospectionHelper$1","0","0","-2","0","0","0","0","0","0","0","0","0","-17","0","-1","0","0","0","0","-0.5"
"279","org.apache.tools.ant.IntrospectionHelper$2","0","0","-2","0","0","0","0","0","0","0","0","0","-17","0","-1","0","0","0","0","-0.5"
"280","org.apache.tools.ant.types.resources.Sort$SortedBag","0","0","-5","0","0","0","0","0","0","0","-3","0","-64","0","0","0","0","0","0","-0.199999999999999"
"281","org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator","0","0","-3","0","0","0","0","0","0","0","-3","0","-24","0","0","0","0","0","0","0"
"282","org.apache.tools.ant.IntrospectionHelper$7","0","0","-2","0","0","0","0","0","0","0","-1","0","-28","0","-1","0","0","0","0","-0.5"
"283","org.apache.tools.ant.IntrospectionHelper$8","0","0","-2","0","0","0","0","0","0","0","-1","0","-45","0","-1","0","0","0","0","-0.75"
"284","org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer","0","0","-7","0","-5","0","0","0","0","0","-6","0","-141","0","0","0","0","0","0","-0.071428571428573"
"285","org.apache.tools.ant.IntrospectionHelper$9","0","0","-2","0","0","0","-1","0","0","0","-1","0","-87","0","-1","0","0","0","0","0"
"286","org.apache.tools.ant.taskdefs.SQLExec","0","0","-28","0","0","-2","-8","-51","0","-2","-21","-0.00947089947089941","-917","0","-1","0.0161205073995772","0.00595238095238096","-1","-1","0.786324786324791"
"287","org.apache.tools.ant.IntrospectionHelper$3","0","0","-2","0","0","0","0","0","0","0","-1","0","-27","0","-1","0","0","0","0","-0.5"
"288","org.apache.tools.ant.IntrospectionHelper$4","0","0","-2","0","0","0","0","0","0","0","-1","0","-54","0","-1","0","0","0","0","-0.75"
"289","org.apache.tools.ant.taskdefs.Delete","0","0","-46","0","0","0","0","0","0","0","-40","0","-1136","0","-3","0","0","0","0","-0.217391304347828"
"290","org.apache.tools.ant.IntrospectionHelper$5","0","0","-2","0","0","0","0","0","0","0","-1","0","-32","0","-1","0","0","0","0","-0.5"
"291","org.apache.tools.ant.taskdefs.email.UUMailer","0","0","-2","0","0","0","0","0","0","0","0","0","-57","0","0","0","0","0","0","0"
"292","org.apache.tools.ant.IntrospectionHelper$6","0","0","-2","0","0","0","0","0","0","0","-1","0","-34","0","-1","0","0","0","0","-0.5"
"293","org.apache.tools.ant.types.resources.comparators.Exists","0","0","-2","0","0","0","0","0","0","0","-1","0","-20","0","0","0","0","0","0","0"
"294","org.apache.tools.ant.taskdefs.Exit$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","org.apache.tools.ant.Project","0","0","-122","0","0","-8","0","0","-8","0","-104","0","-2436","0","-5","0","0","0","0","-0.159836065573771"
"296","org.apache.tools.ant.taskdefs.ExecTask","0","0","-44","0","-1","0","-2","-43","0","0","-30","-0.0024796571813761","-932","0","-5","0.00616050616050617","-0.000461424880029537","0","0","-0.0919540229885065"
"297","org.apache.tools.ant.taskdefs.Tar$TarLongFileMode","0","0","-7","0","0","0","0","0","0","0","-7","0","-71","0","0","0","0","0","0","-0.428571428571427"
"298","org.apache.tools.ant.taskdefs.XSLTProcess$OutputProperty","0","0","-5","0","0","0","0","0","0","0","-5","0","-24","0","0","0","0","0","0","-0.2"
"299","org.apache.tools.ant.filters.TokenFilter$ContainsRegex","0","0","-6","0","0","0","0","0","0","0","-5","0","-112","0","-3","0","0","0","0","-0.666666666666668"
"300","org.apache.tools.ant.taskdefs.Manifest$Attribute","0","0","-16","0","0","0","0","0","0","0","-15","0","-446","0","0","0","0","0","0","-0.09375"
"301","org.apache.tools.ant.types.selectors.ContainsSelector","0","0","-9","0","0","0","-1","0","0","0","-9","0","-277","0","0","0","0","0","0","-0.666666666666668"
"302","org.apache.tools.ant.taskdefs.condition.IsFalse","0","0","-3","0","0","0","0","0","0","0","-3","0","-34","0","0","0","0","0","0","-0.166666666666666"
"303","org.apache.tools.ant.Location","0","0","-11","0","0","-1","0","0","-1","0","-9","0","-134","0","-2","0","0","0","0","-0.227272727272728"
"304","org.apache.tools.ant.types.resources.BZip2Resource","0","0","-6","0","0","0","0","0","0","0","-2","0","-70","0","0","0","0","0","0","-0.0833333333333339"
"305","org.apache.tools.ant.types.PropertySet$BuiltinPropertySetName","0","0","-2","0","0","0","0","0","0","0","-2","0","-23","0","0","0","0","0","0","-0.75"
"306","org.apache.tools.ant.types.selectors.TypeSelector$FileType","0","0","-2","0","0","0","0","0","0","0","-2","0","-18","0","0","0","0","0","0","-0.5"
"307","org.apache.tools.bzip2.CBZip2InputStream$Data","0","0","-2","0","0","0","0","0","0","0","0","0","-99","0","0","0","0","0","0","-3.75"
"308","org.apache.tools.ant.taskdefs.WaitFor","0","0","-9","0","0","0","0","0","0","0","-7","-0.21875","-201","0","0","0","0","0","0","-0.277777777777779"
"309","org.apache.tools.ant.taskdefs.LoadProperties","0","0","-12","0","0","0","-1","0","0","0","-11","0","-309","0","-1","0","0","0","0","-0.25"
"310","org.apache.tools.ant.taskdefs.Ant","0","0","-29","0","0","0","0","0","0","0","-19","0","-1197","0","-2","0","0","0","0","-0.241379310344826"
"311","org.apache.tools.ant.XmlLogger$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","org.apache.tools.ant.filters.FixCrLfFilter$AddEofFilter","0","0","-2","0","0","0","0","0","0","0","-2","0","-31","0","0","0","0","0","0","-0.25"
"313","org.apache.tools.ant.taskdefs.XSLTProcess$Factory","0","0","-5","0","0","0","0","0","0","0","-5","0","-31","0","0","0","0","0","0","-0.2"
"314","org.apache.tools.ant.taskdefs.condition.TypeFound","0","0","-5","0","0","0","0","0","0","0","-4","0","-70","0","0","0","0","0","0","-0.200000000000001"
"315","org.apache.tools.ant.taskdefs.WhichResource","0","0","-9","0","0","0","0","0","0","0","-8","0","-223","0","-1","0","0","0","0","-0.222222222222225"
"316","org.apache.tools.ant.taskdefs.VerifyJar$BufferingOutputFilterReader","0","0","-5","0","0","0","0","0","0","0","-5","0","-48","0","0","0","0","0","0","-0.200000000000001"
"317","org.apache.tools.ant.taskdefs.Get$DownloadProgress","0","0","-3","0","0","0","0","0","0","0","-3","0","-3","0","0","0","0","0","0","0"
"318","org.apache.tools.ant.types.resources.comparators.Content","0","0","-4","0","0","0","0","0","0","0","-3","0","-34","0","0","0","0","0","0","-0.125"
"319","org.apache.tools.ant.taskdefs.Concat$MultiReader","0","0","-10","0","0","0","8","-1","-1","1","-3","-0.0704365079365079","-336","0","-2","0.0326797385620915","0.0198412698412698","0","0","2.83625730994152"
"320","org.apache.tools.ant.taskdefs.UpToDate","0","0","-14","0","0","0","0","0","0","0","-11","0","-374","0","-2","0","0","0","0","0.178571428571431"
"321","org.apache.tools.ant.taskdefs.Javac$ImplementationSpecificArgument","0","0","-2","0","0","0","0","0","0","0","-2","0","-13","0","-1","0","0","0","0","-0.25"
"322","org.apache.tools.ant.taskdefs.Zip$ArchiveState","0","0","-4","0","0","0","0","0","0","0","-3","0","-50","0","-1","0","0","0","0","-0.25"
"323","org.apache.tools.ant.taskdefs.JDBCTask","0","0","-26","0","-1","0","0","0","0","0","-20","-0.0139393939393939","-543","0","-2","0","0","0","0","-0.21153846153846"
"324","org.apache.tools.ant.types.Environment$Variable","0","0","-9","0","0","0","0","0","0","0","-9","0","-70","0","0","0","0","0","0","-0.111111111111112"
"325","org.apache.tools.tar.TarInputStream","0","0","-15","0","0","0","0","0","0","0","-15","-0.133928571428572","-545","0","-2","0","0","0","0","-0.266666666666666"
"326","org.apache.tools.ant.taskdefs.VerifyJar$BufferingOutputFilter","0","0","-5","0","0","0","0","0","0","0","-3","0","-32","0","-1","0","0","0","0","-0.0999999999999996"
"327","org.apache.tools.ant.taskdefs.XmlProperty","0","0","-37","0","0","0","-2","-65","0","0","-17","-0.00251547987616096","-1046","-0.00263157894736843","-3","0.0146825396825397","0.0010893246187364","0","0","0.359523809523811"
"328","org.apache.tools.ant.filters.TokenFilter$Trim","0","0","-2","0","0","0","0","0","0","0","-2","0","-8","0","0","0","0","0","0","0"
"329","org.apache.tools.ant.types.FilterSet","0","0","-27","0","0","0","-1","0","0","0","-19","0","-822","0","-1","0","0","0","0","-0.314814814814817"
"330","org.apache.tools.ant.types.XMLCatalog$CatalogResolver","0","0","-2","0","0","0","0","0","0","0","-2","0","-2","0","0","0","0","0","0","0"
"331","org.apache.tools.ant.types.spi.Service","0","0","-7","0","0","0","0","0","0","0","-7","0","-115","0","0","0","0","0","0","-0.142857142857144"
"332","org.apache.tools.ant.dispatch.Dispatchable","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"333","org.apache.tools.ant.MagicNames","0","0","-1","0","0","0","0","0","0","0","0","0","-29","0","0","0","0","0","0","-11"
"334","org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector$CacheName","0","0","-2","0","0","0","0","0","0","0","-2","0","-12","0","0","0","0","0","0","0"
"335","org.apache.tools.ant.util.Tokenizer","0","0","-2","0","0","0","0","0","0","0","-2","0","-2","0","0","0","0","0","0","0"
"336","org.apache.tools.ant.filters.TokenFilter$StringTokenizer","0","0","-1","0","0","0","0","0","0","0","-1","0","-4","0","0","0","0","0","0","0"
"337","org.apache.tools.ant.taskdefs.condition.IsReachable","0","0","-8","0","0","0","0","0","0","0","-5","0","-291","0","0","0","0","0","0","-1"
"338","org.apache.tools.ant.taskdefs.CallTarget","0","0","-15","0","0","0","0","0","0","0","-15","0","-204","0","-1","0","0","0","0","-0.133333333333333"
"339","org.apache.tools.ant.types.selectors.SelectorScanner","0","0","-3","0","0","0","0","0","0","0","-3","0","-3","0","0","0","0","0","0","0"
"340","org.apache.tools.ant.helper.ProjectHelperImpl","0","0","-15","0","0","0","0","0","0","0","-2","0","-318","0","-3","0","0","0","0","-0.233333333333331"
"341","org.apache.tools.ant.types.resources.selectors.Name","0","0","-6","0","0","0","0","0","0","0","-6","0","-56","0","0","0","0","0","0","-0.166666666666666"
"342","org.apache.tools.ant.taskdefs.Concat","0","0","-41","0","0","-2","7","-378","-3","-1","-23","-0.0345436507936508","-751","0","-8","0.0912828947368421","0.0233333333333333","0","0","7.15418719211823"
"343","org.apache.tools.ant.taskdefs.Patch","0","0","-11","0","0","0","0","0","0","0","-11","0","-250","0","-1","0","0","0","0","-0.181818181818183"
"344","org.apache.tools.ant.util.DOMElementWriter$XmlNamespacePolicy","0","0","-4","0","0","0","0","0","0","0","-1","0","-43","0","-3","0","0","0","0","-0.625"
"345","org.apache.tools.ant.taskdefs.compilers.Jvc","0","0","-2","0","0","0","0","0","0","0","-2","0","-149","0","0","0","0","0","0","0"
"346","org.apache.tools.ant.taskdefs.GenerateKey$DnameParam","0","0","-5","0","0","0","0","0","0","0","-5","0","-24","0","0","0","0","0","0","-0.2"
"347","org.apache.tools.ant.taskdefs.Redirector","0","0","-44","0","0","0","-2","-31","0","0","-30","0.0024721352151087","-1225","0","-3","0","0.00322876216239801","0","0","0.239202657807308"
"348","org.apache.tools.ant.taskdefs.Rmic","0","0","-49","0","0","0","-2","0","0","0","-44","0","-860","0","-4","0","0","0","0","-0.479591836734695"
"349","org.apache.tools.ant.loader.AntClassLoader2","0","0","-1","0","0","0","0","0","0","0","-1","0","-4","0","0","0","0","0","0","0"
"350","org.apache.tools.ant.taskdefs.Copyfile","0","0","-6","0","0","0","0","0","0","0","-6","0","-137","0","0","0","0","0","0","-0.333333333333332"
"351","org.apache.tools.ant.taskdefs.ProcessDestroyer$ProcessDestroyerImpl","0","0","-3","0","0","0","0","0","0","0","-3","0","-26","0","-1","0","0","0","0","-0.333333333333333"
"352","org.apache.tools.ant.taskdefs.PathConvert$TargetOs","0","0","-2","0","0","0","0","0","0","0","-2","0","-28","0","0","0","0","0","0","0"
"353","org.apache.tools.ant.filters.StripLineBreaks","0","0","-7","0","0","0","0","0","0","0","-5","0","-107","0","0","0","0","0","0","-0.214285714285714"
