org.apache.tools.ant.taskdefs.TaskOutputStream ; 0 ; 0 ; 3 ; 2 ; 0 ; 1 ; 10 ; 0 ; 0 ; 1 ; 1 ; 0.0 ; 67 ; 1.0 ; 1 ; 0.7142857142857143 ; 0.6666666666666666 ; 1 ; 1 ; 20.333333333333332 ; #
org.apache.tools.ant.DynamicElement ; 0 ; 0 ; 1 ; 1 ; 0 ; 4 ; 1 ; 0 ; 3 ; 1 ; 1 ; 2.0 ; 1 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 0.0 ; #
org.apache.tools.ant.taskdefs.compilers.Gcj ; 0 ; 0 ; 5 ; 2 ; 0 ; 8 ; 34 ; 8 ; 1 ; 7 ; 3 ; 0.5 ; 217 ; 1.0 ; 0 ; 0.8846153846153846 ; 1.0 ; 0 ; 0 ; 42.2 ; #
org.apache.tools.ant.util.XMLFragment$Child ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 13 ; 0 ; 1 ; 2 ; 3 ; 0.16666666666666666 ; 71 ; 1.0 ; 1 ; 0.0 ; 0.5625 ; 0 ; 0 ; 16.25 ; #
org.apache.tools.ant.input.GreedyInputHandler ; 0 ; 0 ; 2 ; 2 ; 0 ; 6 ; 20 ; 1 ; 1 ; 5 ; 2 ; 2.0 ; 79 ; 1.0 ; 0 ; 0.75 ; 0.75 ; 1 ; 1 ; 38.0 ; #
org.apache.tools.ant.taskdefs.TempFile ; 0 ; 0 ; 9 ; 3 ; 0 ; 4 ; 18 ; 14 ; 0 ; 4 ; 8 ; 0.8125 ; 90 ; 1.0 ; 1 ; 0.8409090909090909 ; 0.40625 ; 0 ; 0 ; 8.333333333333334 ; #
org.apache.tools.ant.types.resources.First ; 0 ; 0 ; 2 ; 5 ; 0 ; 2 ; 10 ; 1 ; 0 ; 2 ; 1 ; 2.0 ; 34 ; 0.0 ; 0 ; 0.9787234042553191 ; 1.0 ; 1 ; 1 ; 16.0 ; #
org.apache.tools.ant.types.resources.Sort$SortedBag$MutableInt ; 0 ; 0 ; 4 ; 1 ; 0 ; 3 ; 5 ; 0 ; 2 ; 2 ; 0 ; 0.3333333333333333 ; 30 ; 1.0 ; 1 ; 0.0 ; 0.4375 ; 0 ; 0 ; 6.0 ; #
org.apache.tools.ant.helper.SingleCheckExecutor ; 0 ; 0 ; 3 ; 1 ; 0 ; 5 ; 7 ; 3 ; 2 ; 3 ; 3 ; 2.0 ; 17 ; 0.0 ; 0 ; 0.0 ; 0.5555555555555556 ; 0 ; 0 ; 4.666666666666667 ; #
org.apache.tools.ant.taskdefs.Checksum$FormatElement ; 0 ; 0 ; 5 ; 2 ; 0 ; 2 ; 12 ; 8 ; 1 ; 1 ; 4 ; 1.125 ; 71 ; 1.0 ; 0 ; 0.75 ; 0.75 ; 1 ; 1 ; 12.4 ; #
org.apache.tools.ant.taskdefs.SQLExec$OnError ; 0 ; 0 ; 2 ; 2 ; 0 ; 2 ; 3 ; 1 ; 1 ; 1 ; 2 ; 2.0 ; 20 ; 0.0 ; 0 ; 0.9 ; 1.0 ; 1 ; 1 ; 9.0 ; #
org.apache.tools.ant.Diagnostics ; 0 ; 0 ; 31 ; 1 ; 0 ; 10 ; 104 ; 459 ; 2 ; 9 ; 5 ; 1.0133333333333332 ; 1055 ; 0.8 ; 0 ; 0.0 ; 0.10887096774193548 ; 0 ; 0 ; 32.70967741935484 ; #
org.apache.tools.ant.taskdefs.GenerateKey$DistinguishedName ; 0 ; 0 ; 5 ; 1 ; 0 ; 2 ; 22 ; 0 ; 1 ; 1 ; 5 ; 0.25 ; 128 ; 1.0 ; 0 ; 0.0 ; 0.6 ; 0 ; 0 ; 24.4 ; #
org.apache.tools.ant.taskdefs.Javadoc$GroupArgument ; 0 ; 0 ; 7 ; 1 ; 0 ; 3 ; 24 ; 13 ; 1 ; 3 ; 7 ; 0.7222222222222223 ; 104 ; 1.0 ; 2 ; 0.0 ; 0.34285714285714286 ; 0 ; 0 ; 13.428571428571429 ; #
org.apache.tools.ant.taskdefs.MacroDef$Text ; 0 ; 0 ; 13 ; 1 ; 0 ; 3 ; 23 ; 46 ; 2 ; 2 ; 13 ; 0.8333333333333334 ; 119 ; 1.0 ; 0 ; 0.0 ; 0.36538461538461536 ; 1 ; 1 ; 7.769230769230769 ; #
org.apache.tools.ant.taskdefs.Exit$NestedCondition ; 0 ; 0 ; 3 ; 3 ; 0 ; 5 ; 9 ; 3 ; 1 ; 4 ; 1 ; 2.0 ; 25 ; 0.0 ; 0 ; 0.9696969696969697 ; 0.6666666666666666 ; 0 ; 0 ; 7.333333333333333 ; #
org.apache.tools.ant.types.CommandlineJava$SysProperties ; 0 ; 0 ; 10 ; 2 ; 0 ; 7 ; 44 ; 9 ; 3 ; 4 ; 9 ; 0.5 ; 261 ; 0.5 ; 0 ; 0.25 ; 0.325 ; 1 ; 2 ; 24.9 ; #
org.apache.tools.ant.taskdefs.Execute$OS2CommandLauncher ; 0 ; 0 ; 2 ; 3 ; 0 ; 4 ; 9 ; 1 ; 1 ; 3 ; 1 ; 2.0 ; 79 ; 0.0 ; 0 ; 0.75 ; 0.6 ; 1 ; 1 ; 38.5 ; #
org.apache.tools.ant.types.resources.FileResourceIterator ; 0 ; 0 ; 8 ; 1 ; 0 ; 9 ; 13 ; 12 ; 8 ; 1 ; 8 ; 0.42857142857142855 ; 109 ; 1.0 ; 0 ; 0.0 ; 0.5 ; 0 ; 0 ; 12.25 ; #
org.apache.tools.ant.taskdefs.condition.Contains ; 0 ; 0 ; 5 ; 1 ; 0 ; 3 ; 9 ; 0 ; 1 ; 2 ; 5 ; 0.6666666666666666 ; 64 ; 1.0 ; 0 ; 0.0 ; 0.5333333333333333 ; 0 ; 0 ; 11.2 ; #
org.apache.tools.ant.taskdefs.XSLTProcess ; 0 ; 0 ; 44 ; 4 ; 0 ; 27 ; 136 ; 774 ; 2 ; 27 ; 31 ; 0.9233419465977605 ; 1308 ; 0.9629629629629629 ; 9 ; 0.65 ; 0.12790697674418605 ; 4 ; 6 ; 28.113636363636363 ; #
org.apache.tools.ant.ExitException ; 0 ; 0 ; 3 ; 5 ; 0 ; 2 ; 8 ; 0 ; 2 ; 0 ; 3 ; 0.0 ; 28 ; 1.0 ; 0 ; 0.9545454545454546 ; 0.6666666666666666 ; 0 ; 0 ; 8.0 ; #
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter ; 0 ; 0 ; 25 ; 1 ; 10 ; 26 ; 103 ; 134 ; 10 ; 16 ; 3 ; 0.7717391304347826 ; 1166 ; 1.0 ; 9 ; 0.0 ; 0.2261904761904762 ; 0 ; 0 ; 44.72 ; #
org.apache.tools.ant.taskdefs.Recorder$VerbosityLevelChoices ; 0 ; 0 ; 1 ; 3 ; 0 ; 2 ; 2 ; 0 ; 1 ; 1 ; 1 ; 2.0 ; 4 ; 0.0 ; 0 ; 1.0 ; 1.0 ; 0 ; 0 ; 3.0 ; #
org.apache.tools.ant.taskdefs.email.EmailTask ; 1 ; 2 ; 34 ; 3 ; 1 ; 15 ; 100 ; 427 ; 1 ; 14 ; 32 ; 0.9454545454545454 ; 922 ; 0.76 ; 3 ; 0.5285714285714286 ; 0.18235294117647058 ; 3 ; 3 ; 25.38235294117647 ; #
org.apache.tools.ant.taskdefs.SQLExec$DelimiterType ; 0 ; 0 ; 2 ; 2 ; 0 ; 2 ; 3 ; 1 ; 1 ; 1 ; 2 ; 2.0 ; 18 ; 0.0 ; 0 ; 0.9 ; 1.0 ; 1 ; 1 ; 7.0 ; #
org.apache.tools.ant.types.resources.StringResource ; 0 ; 0 ; 22 ; 4 ; 0 ; 8 ; 49 ; 187 ; 3 ; 6 ; 17 ; 0.8095238095238095 ; 223 ; 1.0 ; 0 ; 0.7464788732394366 ; 0.29523809523809524 ; 2 ; 12 ; 9.045454545454545 ; #
org.apache.tools.ant.taskdefs.AntStructure$StructurePrinter ; 0 ; 0 ; 4 ; 1 ; 0 ; 3 ; 4 ; 6 ; 2 ; 1 ; 4 ; 2.0 ; 4 ; 0.0 ; 0 ; 0.0 ; 0.5416666666666666 ; 0 ; 0 ; 0.0 ; #
