org.apache.lucene.index.DocumentsWriter$1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 14 ; 9 ; 1 ; 2 ; 13 ; 0 ; 2.0 ; 44 ; 0.0 ; 0 ; 0.0 ; 0.75 ; 0 ; 0 ; 21.0 ; #
org.apache.lucene.index.CompoundFileReader$1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2.0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.0 ; #
org.apache.lucene.search.UnionDocsAndPositionsEnum$DocsQueue ; 0 ; 0 ; 4 ; 0 ; 0 ; 4 ; 14 ; 6 ; 1 ; 3 ; 3 ; 2.0 ; 50 ; 0.0 ; 0 ; 0.0 ; 0.4375 ; 0 ; 0 ; 11.5 ; #
org.apache.lucene.analysis.tokenattributes.TypeAttributeImpl ; 0 ; 0 ; 8 ; 0 ; 0 ; 2 ; 12 ; 0 ; 0 ; 2 ; 8 ; 0.0 ; 76 ; 1.0 ; 0 ; 0.0 ; 0.375 ; 0 ; 0 ; 8.375 ; #
org.apache.lucene.store.RAMDirectory ; 0 ; 0 ; 13 ; 0 ; 0 ; 9 ; 42 ; 0 ; 1 ; 9 ; 12 ; 0.638888888888889 ; 358 ; 0.3333333333333333 ; 0 ; 0.0 ; 0.4423076923076923 ; 0 ; 0 ; 26.307692307692307 ; #
org.apache.lucene.util.SetOnce ; 0 ; 0 ; 4 ; 1 ; 0 ; 3 ; 8 ; 0 ; 2 ; 1 ; 4 ; 0.16666666666666666 ; 51 ; 1.0 ; 0 ; 0.0 ; 0.75 ; 0 ; 0 ; 11.25 ; #
org.apache.lucene.search.TopScoreDocCollector$OutOfOrderTopScoreDocCollector ; 0 ; 0 ; 5 ; 0 ; 0 ; 5 ; 11 ; 8 ; 1 ; 5 ; 2 ; 0.75 ; 82 ; 0.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 15.2 ; #
org.apache.lucene.search.MultiTermQuery$TopTermsBoostOnlyBooleanQueryRewrite ; 0 ; 0 ; 3 ; 0 ; 0 ; 7 ; 8 ; 3 ; 0 ; 7 ; 2 ; 2.0 ; 21 ; 0.0 ; 0 ; 0.0 ; 0.5555555555555556 ; 0 ; 0 ; 6.0 ; #
org.apache.lucene.search.AutomatonTermsEnum ; 0 ; 0 ; 10 ; 0 ; 1 ; 11 ; 43 ; 3 ; 2 ; 9 ; 1 ; 0.6153846153846154 ; 672 ; 0.8461538461538461 ; 6 ; 0.0 ; 0.3194444444444444 ; 0 ; 0 ; 64.9 ; #
org.apache.lucene.search.FieldCacheRangeFilter$1$1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 4 ; 4 ; 0 ; 1 ; 4 ; 0 ; 0.25 ; 40 ; 0.0 ; 2 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 17.0 ; #
